po_line_id,po_id,order_date,supplier_id,part_id,warehouse_id,quantity_ordered,promised_date,received_date,quantity_received,unit_cost_gbp,order_status
POL008339,PO002780,2026-06-15,S027,P0056,W04,340,2026-07-04,2026-07-30,317,61.54,Complete
POL008340,PO002780,2026-01-17,S008,P0048,W02,286,2026-01-24,2026-01-22,286,511.46,Complete
POL008341,PO002781,2026-06-06,S040,P0092,W04,164,2026-06-16,2026-06-26,164,689.53,Complete
POL008342,PO002781,2026-04-20,S013,P0078,W05,170,2026-05-17,2026-05-14,170,341.91,Complete
POL008343,PO002781,2026-03-04,S045,P0028,W04,431,2026-03-28,2026-04-01,431,503.89,Complete
POL008344,PO002782,2025-05-25,S008,P0101,W03,448,2025-06-03,2025-06-10,448,685.76,Complete
POL008345,PO002782,2025-08-28,S042,P0082,W04,133,2025-09-20,2025-09-22,133,529.83,Complete
POL008346,PO002782,2026-06-03,S019,P0075,W05,238,2026-06-27,2026-06-18,238,90.74,Complete
POL008347,PO002783,2026-01-05,S030,P0094,W04,75,2026-01-13,2026-01-15,74,590.14,Complete
POL008348,PO002783,2025-06-18,S042,P0028,W04,216,2025-07-11,2025-07-10,216,515.14,Partial
POL008349,PO002783,2025-07-16,S007,P0096,W05,434,2025-07-30,2025-08-05,434,384.85,Complete
POL008350,PO002784,2026-04-11,S017,P0015,W02,353,2026-04-27,2026-04-24,353,221.94,Complete
POL008351,PO002784,2025-04-17,S046,P0096,W02,245,2025-04-29,2025-04-28,245,348.3,Complete
POL008352,PO002784,2025-03-09,S008,P0071,W02,391,2025-03-17,2025-03-15,391,301.88,Complete
POL008353,PO002785,2026-04-05,S005,P0070,W02,278,2026-04-17,2026-04-17,265,608.76,Complete
POL008354,PO002785,2025-06-23,S026,P0088,W04,221,2025-06-29,2025-07-01,221,283.34,Complete
POL008355,PO002785,2026-04-05,S002,P0038,W03,13,2026-04-28,2026-05-03,13,688.79,Complete
POL008356,PO002786,2025-11-17,S048,P0093,W05,58,2025-11-27,2025-12-01,31,194.08,Complete
POL008357,PO002786,2026-08-22,S044,P0004,W04,271,2026-09-16,2026-09-10,271,18.75,Open
POL008358,PO002786,2025-11-11,S010,P0084,W04,47,2025-11-18,2025-11-15,47,447.03,Complete
POL008359,PO002787,2026-06-05,S009,P0096,W05,10,2026-06-26,2026-06-24,10,394.83,Complete
POL008360,PO002787,2026-05-26,S038,P0001,W05,166,2026-06-19,2026-06-19,154,370.2,Complete
POL008361,PO002787,2025-05-08,S025,P0084,W01,280,2025-05-24,2025-05-21,253,459.39,Complete
POL008362,PO002788,2026-08-21,S040,P0093,W05,367,2026-09-05,2026-09-02,367,183.35,Open
POL008363,PO002788,2026-03-24,S047,P0063,W05,483,2026-04-22,2026-05-01,483,103.74,Complete
POL008364,PO002788,2025-03-06,S020,P0073,W02,328,2025-03-22,2025-03-25,328,11.95,Complete
POL008365,PO002789,2025-01-04,S013,P0008,W02,487,2025-01-30,2025-01-25,487,51.66,Complete
POL008366,PO002789,2025-06-12,S030,P0119,W03,147,2025-06-20,2025-06-24,147,419.79,Complete
POL008367,PO002789,2025-01-10,S031,P0117,W05,330,2025-01-29,2025-01-28,330,259.69,Complete
POL008368,PO002790,2025-08-03,S021,P0092,W04,7,2025-08-11,2025-08-23,7,664.8,Complete
POL008369,PO002790,2026-08-21,S015,P0002,W03,72,2026-09-03,2026-09-01,72,219.58,Open
POL008370,PO002790,2025-10-15,S013,P0052,W02,323,2025-11-12,2025-11-11,323,200.7,Complete
POL008371,PO002791,2025-01-15,S026,P0099,W05,161,2025-01-23,2025-01-23,161,98.59,Complete
POL008372,PO002791,2025-10-24,S021,P0082,W04,284,2025-11-01,2025-10-27,284,545.1,Complete
POL008373,PO002791,2025-05-12,S022,P0109,W01,471,2025-05-30,2025-06-03,471,550.05,Complete
POL008374,PO002792,2026-05-29,S005,P0074,W02,387,2026-06-10,2026-06-12,387,155.63,Complete
POL008375,PO002792,2025-02-24,S043,P0086,W05,179,2025-03-14,2025-03-17,179,84.27,Complete
POL008376,PO002792,2026-04-08,S034,P0041,W04,344,2026-04-21,2026-04-23,344,168.48,Complete
POL008377,PO002793,2025-09-25,S045,P0098,W03,462,2025-10-22,2025-10-25,462,76.58,Complete
POL008378,PO002793,2025-01-12,S040,P0065,W03,127,2025-01-22,2025-02-01,127,428.77,Complete
POL008379,PO002793,2026-02-08,S030,P0097,W01,279,2026-02-17,2026-02-22,279,432.81,Complete
POL008380,PO002794,2025-10-01,S015,P0025,W05,367,2025-10-15,2025-10-07,367,179.79,Complete
POL008381,PO002794,2026-04-08,S032,P0033,W04,331,2026-04-28,2026-05-01,331,403.33,Complete
POL008382,PO002794,2026-01-06,S028,P0011,W03,245,2026-01-25,2026-01-03,245,571.72,Complete
POL008383,PO002795,2026-04-18,S045,P0082,W04,219,2026-05-15,2026-05-04,219,580.93,Complete
POL008384,PO002795,2025-10-04,S012,P0088,W03,289,2025-10-23,2025-10-18,289,268.04,Complete
POL008385,PO002795,2025-01-05,S002,P0035,W03,250,2025-01-27,2025-02-01,250,573.27,Complete
POL008386,PO002796,2025-03-20,S007,P0047,W01,181,2025-04-06,2025-04-13,179,582.59,Complete
POL008387,PO002796,2025-10-03,S009,P0069,W03,437,2025-10-19,2025-10-21,437,501.53,Complete
POL008388,PO002796,2025-08-27,S032,P0091,W05,396,2025-09-16,2025-09-20,396,416.44,Complete
POL008389,PO002797,2026-04-22,S008,P0037,W01,322,2026-04-26,2026-05-05,322,195.89,Complete
POL008390,PO002797,2025-09-04,S007,P0059,W03,102,2025-09-18,2025-09-17,102,598.46,Complete
POL008391,PO002797,2026-06-01,S020,P0023,W05,259,2026-06-17,2026-06-13,259,70.68,Complete
POL008392,PO002798,2025-04-23,S038,P0098,W03,106,2025-05-15,2025-05-15,106,72.97,Complete
POL008393,PO002798,2025-08-19,S021,P0105,W01,85,2025-08-24,2025-08-26,85,333.03,Complete
POL008394,PO002798,2026-03-30,S014,P0089,W05,122,2026-04-21,2026-05-04,122,184.87,Complete
POL008395,PO002799,2025-03-16,S014,P0098,W01,82,2025-04-08,2025-04-14,82,76.0,Complete
POL008396,PO002799,2025-07-12,S040,P0092,W03,395,2025-07-26,2025-08-06,395,604.81,Complete
POL008397,PO002799,2026-03-28,S021,P0101,W01,259,2026-04-02,2026-04-05,259,658.43,Complete
POL008398,PO002800,2025-12-20,S018,P0052,W02,365,2026-01-01,2025-12-27,365,216.47,Complete
POL008399,PO002800,2026-04-12,S038,P0025,W02,488,2026-05-03,2026-04-30,488,197.06,Complete
POL008400,PO002800,2025-11-06,S018,P0116,W02,138,2025-11-16,2025-11-18,138,248.89,Complete
POL008401,PO002801,2026-05-31,S018,P0001,W05,101,2026-06-11,2026-06-20,101,348.55,Complete
POL008402,PO002801,2026-06-11,S037,P0049,W03,76,2026-07-03,2026-07-08,76,552.5,Complete
POL008403,PO002801,2026-08-08,S016,P0088,W02,14,2026-09-07,2026-09-04,14,290.1,Open
POL008404,PO002802,2025-03-15,S025,P0096,W02,18,2025-04-01,2025-03-30,18,357.77,Complete
POL008405,PO002802,2025-12-21,S032,P0083,W03,299,2026-01-14,2026-01-14,299,486.71,Complete
POL008406,PO002802,2025-03-10,S010,P0059,W02,343,2025-03-21,2025-03-23,343,597.88,Complete
POL008407,PO002803,2025-05-18,S007,P0111,W05,149,2025-06-04,2025-06-04,149,155.82,Complete
POL008408,PO002803,2025-06-30,S041,P0029,W02,271,2025-07-25,2025-07-22,271,72.81,Complete
POL008409,PO002803,2026-01-23,S015,P0018,W04,107,2026-02-04,2026-02-01,107,15.79,Complete
POL008410,PO002804,2025-09-16,S017,P0076,W03,352,2025-09-28,2025-09-29,352,437.59,Complete
POL008411,PO002804,2026-06-03,S029,P0039,W02,356,2026-06-14,2026-06-17,356,182.88,Complete
POL008412,PO002804,2025-06-29,S005,P0057,W03,355,2025-07-14,2025-07-10,355,474.35,Complete
POL008413,PO002805,2026-01-06,S003,P0055,W01,258,2026-01-31,2026-02-03,258,245.29,Partial
POL008414,PO002805,2026-04-03,S020,P0032,W03,423,2026-04-17,2026-04-28,423,28.83,Complete
POL008415,PO002805,2026-08-12,S047,P0120,W04,46,2026-09-08,2026-09-11,46,541.23,Open
POL008416,PO002806,2025-05-28,S028,P0046,W03,210,2025-06-11,2025-06-14,210,618.71,Complete
POL008417,PO002806,2026-03-17,S028,P0081,W01,36,2026-04-01,2026-03-26,36,127.82,Complete
POL008418,PO002806,2025-02-20,S030,P0020,W03,414,2025-03-04,2025-03-10,414,628.14,Complete
POL008419,PO002807,2025-11-23,S042,P0119,W01,41,2025-12-20,2025-12-18,41,411.66,Complete
POL008420,PO002807,2025-09-06,S041,P0119,W02,220,2025-10-01,2025-10-08,220,460.25,Complete
POL008421,PO002807,2026-07-30,S002,P0009,W04,97,2026-08-21,2026-09-01,97,312.7,Complete
POL008422,PO002808,2026-04-10,S026,P0078,W05,355,2026-04-21,2026-04-19,355,323.94,Complete
POL008423,PO002808,2026-07-11,S027,P0072,W05,204,2026-08-01,2026-08-11,204,95.25,Complete
POL008424,PO002808,2026-05-26,S011,P0021,W03,277,2026-06-17,2026-06-21,277,94.21,Complete
POL008425,PO002809,2025-09-04,S047,P0093,W02,481,2025-09-30,2025-09-25,481,188.71,Partial
POL008426,PO002809,2026-03-17,S013,P0092,W05,461,2026-04-15,2026-04-17,461,620.57,Complete
POL008427,PO002809,2025-01-19,S041,P0102,W02,217,2025-02-13,2025-02-13,217,434.88,Complete
POL008428,PO002810,2025-12-01,S005,P0073,W03,188,2025-12-16,2025-12-17,188,12.2,Complete
POL008429,PO002810,2025-01-29,S029,P0085,W01,153,2025-02-08,2025-01-29,153,95.77,Complete
POL008430,PO002810,2026-03-11,S036,P0087,W02,346,2026-04-04,2026-04-08,346,662.64,Complete
POL008431,PO002811,2026-08-04,S025,P0093,W03,497,2026-08-18,2026-09-02,497,188.98,Open
POL008432,PO002811,2026-02-13,S006,P0071,W04,301,2026-02-28,2026-03-07,301,351.25,Complete
POL008433,PO002811,2026-05-19,S006,P0090,W05,284,2026-06-06,2026-06-08,284,323.37,Complete
POL008434,PO002812,2025-05-21,S030,P0008,W01,499,2025-05-31,2025-06-06,499,58.25,Complete
POL008435,PO002812,2026-08-20,S042,P0075,W03,99,2026-09-16,2026-09-13,99,93.73,Open
POL008436,PO002812,2025-11-27,S029,P0025,W05,43,2025-12-07,2025-12-09,43,191.31,Complete
POL008437,PO002813,2026-02-09,S005,P0049,W01,51,2026-02-25,2026-02-23,51,591.72,Complete
POL008438,PO002813,2026-04-08,S038,P0093,W03,301,2026-04-28,2026-04-22,272,173.38,Complete
POL008439,PO002813,2026-01-19,S023,P0014,W04,448,2026-02-13,2026-02-16,448,195.35,Complete
POL008440,PO002814,2025-07-10,S004,P0091,W01,120,2025-07-22,2025-07-20,120,400.44,Complete
POL008441,PO002814,2026-01-02,S018,P0032,W04,363,2026-01-12,2026-01-05,363,25.23,Complete
POL008442,PO002814,2026-01-28,S010,P0091,W03,442,2026-02-04,2026-02-07,442,400.83,Complete
POL008443,PO002815,2026-05-30,S048,P0092,W04,458,2026-06-09,2026-06-26,458,649.38,Partial
POL008444,PO002815,2025-10-16,S044,P0002,W04,398,2025-11-11,2025-11-18,398,222.68,Complete
POL008445,PO002815,2025-10-29,S006,P0029,W01,186,2025-11-17,2025-11-18,186,79.4,Partial
POL008446,PO002816,2025-10-29,S028,P0097,W01,332,2025-11-12,2025-11-30,332,428.92,Complete
POL008447,PO002816,2025-03-10,S001,P0042,W02,279,2025-04-02,2025-03-25,279,655.03,Complete
POL008448,PO002816,2025-02-24,S022,P0053,W02,242,2025-03-12,2025-03-17,226,476.78,Complete
POL008449,PO002817,2025-01-13,S008,P0002,W02,355,2025-01-21,2025-02-02,355,227.58,Partial
POL008450,PO002817,2026-02-04,S036,P0084,W05,342,2026-03-02,2026-02-26,342,502.58,Complete
POL008451,PO002817,2025-09-09,S004,P0012,W04,405,2025-09-19,2025-09-22,405,356.87,Complete
POL008452,PO002818,2026-06-04,S044,P0033,W02,279,2026-07-01,2026-06-29,279,360.47,Complete
POL008453,PO002818,2026-02-26,S012,P0058,W04,330,2026-03-18,2026-03-18,330,184.66,Complete
POL008454,PO002818,2025-03-26,S013,P0093,W01,147,2025-04-20,2025-04-24,147,198.58,Complete
POL008455,PO002819,2025-03-02,S043,P0060,W01,239,2025-03-18,2025-03-10,239,174.44,Complete
POL008456,PO002819,2025-08-08,S044,P0118,W01,410,2025-09-03,2025-08-30,410,287.06,Complete
POL008457,PO002819,2026-07-07,S005,P0063,W03,386,2026-07-19,2026-07-21,386,97.82,Complete
POL008458,PO002820,2025-01-30,S006,P0031,W04,258,2025-02-18,2025-02-10,258,166.07,Complete
POL008459,PO002820,2025-04-23,S041,P0023,W03,285,2025-05-14,2025-05-13,285,80.98,Complete
POL008460,PO002820,2025-01-18,S047,P0095,W03,132,2025-02-11,2025-02-04,132,18.92,Complete
POL008461,PO002821,2025-09-06,S024,P0056,W01,194,2025-09-18,2025-09-11,194,59.65,Complete
POL008462,PO002821,2026-08-17,S008,P0073,W04,333,2026-08-21,2026-08-28,333,11.18,Open
POL008463,PO002821,2026-02-15,S008,P0045,W03,62,2026-02-24,2026-02-26,62,304.25,Complete
POL008464,PO002822,2025-10-24,S013,P0033,W05,14,2025-11-19,2025-11-19,14,332.85,Complete
POL008465,PO002822,2025-03-28,S033,P0072,W02,301,2025-04-22,2025-04-21,301,93.66,Complete
POL008466,PO002822,2025-08-02,S005,P0036,W01,361,2025-08-14,2025-08-17,361,522.58,Complete
POL008467,PO002823,2025-11-11,S031,P0120,W03,490,2025-12-01,2025-11-30,490,608.03,Complete
POL008468,PO002823,2025-06-14,S039,P0088,W01,237,2025-06-20,2025-06-17,237,261.86,Partial
POL008469,PO002823,2026-02-28,S007,P0099,W01,66,2026-03-17,2026-03-24,66,95.71,Complete
POL008470,PO002824,2026-08-12,S048,P0035,W02,318,2026-08-24,2026-08-22,308,569.11,Open
POL008471,PO002824,2025-05-04,S048,P0004,W04,157,2025-05-16,2025-05-25,157,18.6,Complete
POL008472,PO002824,2025-06-01,S015,P0006,W03,82,2025-06-13,2025-06-11,77,310.89,Complete
POL008473,PO002825,2025-03-17,S006,P0104,W05,312,2025-04-04,2025-04-10,312,499.44,Complete
POL008474,PO002825,2026-03-12,S016,P0105,W01,360,2026-04-11,2026-04-14,338,291.83,Complete
POL008475,PO002825,2025-10-05,S013,P0082,W05,32,2025-11-02,2025-11-07,32,498.07,Complete
POL008476,PO002826,2025-06-20,S014,P0071,W03,363,2025-07-13,2025-07-16,363,308.07,Complete
POL008477,PO002826,2025-05-12,S045,P0026,W03,289,2025-06-06,2025-06-11,289,432.99,Complete
POL008478,PO002826,2025-02-12,S008,P0092,W05,372,2025-02-18,2025-02-28,372,594.32,Complete
POL008479,PO002827,2025-10-13,S016,P0062,W03,316,2025-11-13,2025-11-10,295,582.01,Complete
POL008480,PO002827,2026-02-14,S038,P0073,W01,236,2026-03-10,2026-03-20,236,10.6,Complete
POL008481,PO002827,2025-05-22,S003,P0003,W02,170,2025-06-13,2025-06-13,170,427.75,Complete
POL008482,PO002828,2025-01-01,S003,P0062,W05,322,2025-01-25,2025-01-17,322,498.83,Complete
POL008483,PO002828,2025-10-11,S015,P0084,W01,103,2025-10-26,2025-10-31,103,473.81,Complete
POL008484,PO002828,2026-02-10,S047,P0093,W05,276,2026-03-07,2026-03-13,276,201.28,Partial
POL008485,PO002829,2025-07-26,S041,P0018,W04,377,2025-08-17,2025-08-21,377,18.05,Complete
POL008486,PO002829,2025-05-31,S045,P0004,W03,120,2025-06-23,2025-06-23,120,16.19,Complete
POL008487,PO002829,2025-04-03,S042,P0103,W02,47,2025-04-25,2025-04-21,47,655.29,Complete
POL008488,PO002830,2026-03-24,S006,P0038,W05,16,2026-04-10,2026-04-17,16,663.05,Complete
POL008489,PO002830,2026-06-01,S020,P0057,W01,279,2026-06-14,2026-06-16,277,491.87,Complete
POL008490,PO002830,2026-04-07,S026,P0076,W04,209,2026-04-17,2026-04-17,209,461.31,Complete
POL008491,PO002831,2025-11-07,S008,P0059,W02,328,2025-11-15,2025-11-11,328,605.09,Complete
POL008492,PO002831,2026-03-11,S048,P0114,W02,408,2026-03-24,2026-03-24,408,554.41,Complete
POL008493,PO002831,2025-08-27,S029,P0102,W01,489,2025-09-08,2025-09-05,472,359.93,Complete
POL008494,PO002832,2025-01-15,S041,P0048,W03,164,2025-02-09,2025-02-07,164,448.91,Complete
POL008495,PO002832,2025-08-09,S013,P0023,W01,60,2025-09-08,2025-09-14,60,74.64,Complete
POL008496,PO002832,2026-02-27,S035,P0118,W01,375,2026-03-09,2026-03-04,375,256.64,Complete
POL008497,PO002833,2026-01-24,S006,P0085,W02,14,2026-02-10,2026-02-21,14,82.52,Complete
POL008498,PO002833,2026-08-18,S002,P0091,W03,321,2026-09-11,2026-09-10,321,405.5,Open
POL008499,PO002833,2026-08-22,S031,P0056,W05,141,2026-09-08,2026-09-11,141,66.64,Open
POL008500,PO002834,2025-05-26,S004,P0059,W05,179,2025-06-03,2025-05-30,179,641.85,Partial
POL008501,PO002834,2025-01-06,S014,P0022,W03,66,2025-01-31,2025-01-31,66,386.84,Complete
POL008502,PO002834,2025-06-14,S039,P0052,W03,5,2025-06-23,2025-06-20,5,230.8,Complete
POL008503,PO002835,2026-06-10,S024,P0066,W04,101,2026-06-22,2026-06-25,101,634.75,Complete
POL008504,PO002835,2026-05-04,S019,P0016,W02,218,2026-05-30,2026-05-21,218,326.57,Complete
POL008505,PO002835,2025-03-01,S014,P0077,W04,150,2025-03-25,2025-03-26,150,80.6,Complete
POL008506,PO002836,2025-04-07,S033,P0074,W04,199,2025-05-02,2025-04-26,199,156.08,Complete
POL008507,PO002836,2025-12-05,S046,P0101,W04,60,2025-12-22,2025-12-20,60,583.44,Complete
POL008508,PO002836,2026-02-01,S036,P0007,W05,73,2026-02-28,2026-02-28,73,488.18,Complete
POL008509,PO002837,2026-08-13,S018,P0028,W02,375,2026-08-26,2026-08-31,375,545.58,Open
POL008510,PO002837,2026-03-30,S021,P0052,W01,410,2026-04-04,2026-03-27,410,207.4,Complete
POL008511,PO002837,2025-05-08,S005,P0106,W03,371,2025-05-23,2025-05-14,371,519.27,Complete
POL008512,PO002838,2025-01-23,S007,P0029,W02,477,2025-02-06,2025-02-14,477,77.12,Complete
POL008513,PO002838,2026-01-16,S013,P0117,W01,367,2026-02-10,2026-02-10,344,264.79,Complete
POL008514,PO002838,2025-11-29,S019,P0115,W01,65,2025-12-24,2025-12-16,60,429.55,Complete
POL008515,PO002839,2026-07-08,S048,P0012,W03,369,2026-07-19,2026-07-18,369,409.58,Complete
POL008516,PO002839,2025-12-12,S042,P0044,W05,119,2026-01-04,2026-01-03,119,30.91,Complete
POL008517,PO002839,2025-10-28,S006,P0032,W02,389,2025-11-15,2025-11-13,389,28.05,Complete
POL008518,PO002840,2025-07-02,S016,P0059,W03,318,2025-07-29,2025-08-01,318,573.91,Complete
POL008519,PO002840,2025-02-21,S003,P0111,W01,424,2025-03-18,2025-03-10,424,170.55,Complete
POL008520,PO002840,2026-06-10,S004,P0046,W01,475,2026-06-20,2026-06-22,475,627.98,Complete
POL008521,PO002841,2026-05-11,S018,P0080,W04,345,2026-05-24,2026-05-23,345,378.04,Complete
POL008522,PO002841,2025-04-08,S047,P0017,W04,467,2025-05-03,2025-05-04,467,317.13,Complete
POL008523,PO002841,2026-02-27,S009,P0069,W01,272,2026-03-18,2026-03-24,272,529.16,Complete
POL008524,PO002842,2025-08-07,S033,P0043,W03,466,2025-09-06,2025-09-13,466,106.64,Complete
POL008525,PO002842,2025-09-20,S019,P0111,W03,49,2025-10-17,2025-10-27,49,143.52,Complete
POL008526,PO002842,2026-05-25,S026,P0094,W01,222,2026-06-02,2026-05-24,222,611.98,Complete
POL008527,PO002843,2026-05-21,S042,P0026,W02,382,2026-06-15,2026-06-18,382,445.86,Complete
POL008528,PO002843,2025-04-25,S040,P0075,W05,493,2025-05-07,2025-05-13,493,92.57,Complete
POL008529,PO002843,2025-07-04,S040,P0042,W02,435,2025-07-14,2025-07-12,435,579.95,Complete
POL008530,PO002844,2026-05-08,S020,P0053,W04,185,2026-05-23,2026-05-24,185,533.12,Complete
POL008531,PO002844,2026-07-05,S003,P0056,W04,315,2026-07-28,2026-08-06,315,63.19,Complete
POL008532,PO002844,2025-02-17,S048,P0099,W01,47,2025-02-26,2025-02-26,47,103.53,Complete
POL008533,PO002845,2026-05-16,S048,P0035,W05,62,2026-05-30,2026-06-07,62,567.15,Complete
POL008534,PO002845,2025-10-21,S042,P0001,W05,353,2025-11-13,2025-11-14,353,417.98,Complete
POL008535,PO002845,2025-12-21,,P0024,W04,159,2026-01-16,2026-01-20,159,405.4,Complete
POL008536,PO002846,2025-02-15,S014,P0100,W01,280,2025-03-11,2025-03-17,280,301.45,Complete
POL008537,PO002846,2026-02-13,S009,P0036,W05,107,2026-03-04,2026-02-27,107,576.1,Partial
POL008538,PO002846,2026-02-11,S018,P0008,W01,400,2026-02-23,2026-02-27,400,57.31,Complete
POL008539,PO002847,2026-02-02,S017,P0049,W03,47,2026-02-19,2026-02-18,47,646.07,Complete
POL008540,PO002847,2026-04-20,S014,P0105,W03,312,2026-05-10,2026-05-28,312,326.44,Complete
POL008541,PO002847,2026-07-22,S046,P0105,W04,340,2026-08-04,2026-08-04,340,341.44,Complete
POL008542,PO002848,2026-05-25,S032,P0114,W01,411,2026-06-15,2026-06-15,411,604.58,Complete
POL008543,PO002848,2026-03-23,S011,P0083,W05,131,2026-04-12,2026-04-09,131,513.72,Complete
POL008544,PO002848,2026-08-12,S031,P0099,W03,175,2026-08-29,2026-08-30,175,89.58,Open
POL008545,PO002849,2026-02-09,S034,P0093,W02,280,2026-02-22,2026-02-26,263,180.34,Complete
POL008546,PO002849,2026-02-08,S026,P0003,W02,147,2026-02-19,2026-02-21,147,393.42,Complete
POL008547,PO002849,2025-11-22,S046,P0051,W04,369,2025-12-04,2025-12-18,369,360.75,Complete
POL008548,PO002850,2026-04-07,S047,P0064,W01,379,2026-05-01,2026-04-30,367,115.38,Complete
POL008549,PO002850,2025-02-12,S021,P0056,W02,379,2025-02-21,2025-02-18,379,63.89,Complete
POL008550,PO002850,2025-10-31,S023,P0100,W05,251,2025-11-22,2025-11-23,251,261.41,Complete
POL008551,PO002851,2025-09-13,S011,P0118,W05,315,2025-10-04,2025-10-07,315,307.51,Partial
POL008552,PO002851,2026-07-02,S038,P0066,W02,93,2026-07-24,2026-07-18,93,607.96,Complete
POL008553,PO002851,2025-02-13,S045,P0012,W03,102,2025-03-08,2025-03-17,102,345.74,Complete
POL008554,PO002852,2026-01-22,S032,P0044,W03,190,2026-02-11,2026-02-11,190,29.2,Complete
POL008555,PO002852,2025-04-21,S010,P0024,W02,107,2025-05-02,2025-05-13,80,489.77,Complete
POL008556,PO002852,2026-06-15,S025,P0057,W02,401,2026-07-04,2026-07-13,401,485.67,Complete
POL008557,PO002853,2026-05-27,S039,P0029,W01,132,2026-06-04,2026-06-09,115,75.18,Complete
POL008558,PO002853,2025-05-22,S003,P0010,W05,462,2025-06-13,2025-06-14,448,355.32,Complete
POL008559,PO002853,2026-06-08,S029,P0021,W02,208,2026-06-23,2026-06-19,208,103.68,Complete
POL008560,PO002854,2025-10-26,S032,P0060,W01,381,2025-11-16,2025-11-14,381,148.89,Complete
POL008561,PO002854,2026-08-06,S026,P0017,W04,42,2026-08-14,2026-08-10,42,300.2,Open
POL008562,PO002854,2026-03-14,S031,P0004,W01,360,2026-04-03,2026-03-29,360,19.32,Complete
POL008563,PO002855,2025-01-21,S044,P0034,W05,230,2025-02-16,2025-02-19,230,231.98,Complete
POL008564,PO002855,2025-05-02,S006,P0078,W05,406,2025-05-16,2025-05-19,406,347.71,Complete
POL008565,PO002855,2025-08-31,S028,P0076,W03,94,2025-09-17,2025-09-10,94,474.29,Complete
POL008566,PO002856,2025-05-07,S039,P0047,W01,104,2025-05-17,2025-05-16,104,542.23,Complete
POL008567,PO002856,2025-03-21,S040,P0080,W01,432,2025-04-04,2025-04-01,430,377.79,Complete
POL008568,PO002856,2026-08-10,S023,P0023,W05,291,2026-09-05,2026-09-15,291,69.97,Open
POL008569,PO002857,2026-06-06,S048,P0087,W03,283,2026-06-19,2026-06-09,283,561.7,Complete
POL008570,PO002857,2025-09-18,S016,P0003,W03,299,2025-10-16,2025-10-28,299,361.96,Complete
POL008571,PO002857,2025-05-10,S022,P0017,W01,182,2025-05-25,2025-05-30,182,283.36,Complete
POL008572,PO002858,2025-04-20,S040,P0111,W05,473,2025-05-02,2025-04-19,473,158.62,Partial
POL008573,PO002858,2026-07-04,S022,P0057,W03,279,2026-07-19,2026-07-17,279,539.87,Complete
POL008574,PO002858,2025-07-18,S017,P0067,W01,12,2025-07-30,2025-08-03,12,143.58,Complete
POL008575,PO002859,2025-01-08,S027,P0048,W01,146,2025-01-30,2025-01-28,146,533.25,Complete
